model_id,layer,type_a,type_b,space,overlap,sigma_1,sigma_2,angle_1_deg,angle_2_deg,mean_angle_deg,shared_dimension_sigma_ge_0_5
Qwen/Qwen3.5-9B,8,2,5,label_residualized,0.17206835127837528,0.5491200969367168,0.20640693228901313,56.69333113589797,78.08812806512202,67.39072960051,1
Qwen/Qwen3.5-9B,8,2,6,raw,0.03068566466554727,0.24740753646760194,0.012682280162761078,75.67584358629664,89.27333939180696,82.47459148905179,0
Qwen/Qwen3.5-9B,8,2,6,label_residualized,0.04788834613629889,0.3077732421729463,0.03243953875983284,72.07491314899849,88.14102520191435,80.10796917545642,0
Qwen/Qwen3.5-9B,8,2,7,raw,0.03134696876405785,0.24854304270282093,0.030336338805785755,75.6086863003009,88.26158910963002,81.93513770496546,0
Qwen/Qwen3.5-9B,8,2,7,label_residualized,0.0839133515776206,0.39315920313216846,0.11511969487329048,66.84878237100445,83.38947108861298,75.11912672980871,0
Qwen/Qwen3.5-9B,8,2,8,raw,0.16650862876943812,0.491245962072763,0.3028112651241392,60.57749201071397,72.37346727349988,66.47547964210693,0
Qwen/Qwen3.5-9B,8,2,8,label_residualized,0.14350639753865885,0.436084350244033,0.31119645651831773,64.14568714251295,71.86865069050188,68.00716891650742,0
Qwen/Qwen3.5-9B,8,2,9,raw,0.011395226805136629,0.14739795929985136,0.032623537584275206,81.52383553393648,88.13047726289892,84.8271563984177,0
Qwen/Qwen3.5-9B,8,2,9,label_residualized,0.02789637169490866,0.22091307902846535,0.08360714624947048,77.23733183170852,85.20406488854479,81.22069836012665,0
Qwen/Qwen3.5-9B,8,3,4,raw,0.4064686177463044,0.8681921022205938,0.2432688001663895,29.750775024822918,75.92045174570038,52.835613385261645,1
Qwen/Qwen3.5-9B,8,3,4,label_residualized,0.41447291745385767,0.8702098733243436,0.26773235007474366,29.516962704083834,74.47062708179165,51.99379489293774,1
Qwen/Qwen3.5-9B,8,3,5,raw,0.1033900748097082,0.45288769310068017,0.040900942010674485,63.070893162938034,87.65589476407824,75.36339396350814,0
Qwen/Qwen3.5-9B,8,3,5,label_residualized,0.13210556154781583,0.5103607044622988,0.0611806704472729,59.312140928522204,86.49241527867106,72.90227810359663,1
Qwen/Qwen3.5-9B,8,3,6,raw,0.011114205914846874,0.14234238044194253,0.04435153390599973,81.81658753752392,87.45801045360173,84.63729899556282,0
Qwen/Qwen3.5-9B,8,3,6,label_residualized,0.05052690478503504,0.29097650451817386,0.12800970036858628,73.08357303552002,82.64540438931192,77.86448871241598,0
Qwen/Qwen3.5-9B,8,3,7,raw,0.0061468450510104855,0.09769044585050643,0.05244298705785402,84.39380848055941,86.99385915297583,85.69383381676762,0
Qwen/Qwen3.5-9B,8,3,7,label_residualized,0.0566715745498647,0.3354528975361625,0.028539492537924913,70.39991924425897,88.36458546863555,79.38225235644725,0
Qwen/Qwen3.5-9B,8,3,8,raw,0.13657217955836387,0.5156257353789966,0.08529044572281642,58.960710814278556,85.10727316390577,72.03399198909216,1
Qwen/Qwen3.5-9B,8,3,8,label_residualized,0.10157542549162307,0.4439210912503239,0.07800586981995482,63.6456688617216,85.52604776459879,74.5858583131602,0
Qwen/Qwen3.5-9B,8,3,9,raw,0.0064145494306834085,0.11297944373318683,0.008046375277507779,83.51290386207478,89.53897168131431,86.52593777169454,0
Qwen/Qwen3.5-9B,8,3,9,label_residualized,0.01018220900573054,0.132133604450098,0.05389924476730749,82.40709739720639,86.9103035284089,84.65870046280764,0
Qwen/Qwen3.5-9B,8,4,5,raw,0.20163522205720755,0.6103934920219416,0.1751862694724533,52.38203955943172,79.91050198126977,66.14627077035075,1
Qwen/Qwen3.5-9B,8,4,5,label_residualized,0.22525095979967824,0.6412735750116219,0.19816690336978643,50.113147534349096,78.57021503737559,64.34168128586234,1
Qwen/Qwen3.5-9B,8,4,6,raw,0.027620467802885487,0.2241697928687223,0.07063171788201895,77.04593618923512,85.94972820040283,81.49783219481898,0
Qwen/Qwen3.5-9B,8,4,6,label_residualized,0.05711003766722275,0.2882926171719646,0.1763730200982695,73.2442349186137,79.84143070289134,76.54283281075251,0
Qwen/Qwen3.5-9B,8,4,7,raw,0.01299793224297394,0.13234508589253832,0.09209040517906593,82.3948730465689,84.71612197844118,83.55549751250504,0
Qwen/Qwen3.5-9B,8,4,7,label_residualized,0.10560816203041998,0.45838450153844945,0.03316583799917035,62.7170886248953,88.09938891322503,75.40823876906016,0
Qwen/Qwen3.5-9B,8,4,8,raw,0.12184495731880679,0.47328408705132075,0.14032849882191226,61.75231421364341,81.93314450226316,71.84272935795329,0
Qwen/Qwen3.5-9B,8,4,8,label_residualized,0.06991328447047507,0.3603955521794907,0.09970764720015277,68.87550978074088,84.27766424230501,76.57658701152295,0
Qwen/Qwen3.5-9B,8,4,9,raw,0.060224282484898736,0.34573156698042673,0.03030261643911599,69.77354027544348,88.26352214761238,79.01853121152793,0
Qwen/Qwen3.5-9B,8,4,9,label_residualized,0.062329927903698304,0.3510049965184009,0.038149026547396825,69.45120248970372,87.8136912607089,78.63244687520631,0
Qwen/Qwen3.5-9B,8,5,6,raw,0.04648578389480951,0.3029575650715892,0.034471460014232055,72.3646717546742,88.02453946184262,80.19460560825841,0
Qwen/Qwen3.5-9B,8,5,6,label_residualized,0.07050655797673057,0.36790790419112834,0.07521229944066773,68.41334995247196,85.68657937976184,77.04996466611689,0
Qwen/Qwen3.5-9B,8,5,7,raw,0.11565396408097241,0.4780567263204101,0.052627887870950525,61.441439517547856,86.98325046678681,74.21234499216733,0
Qwen/Qwen3.5-9B,8,5,7,label_residualized,0.20762354371025515,0.5202410628848502,0.38025823319022517,58.65157709240989,67.65032086992845,63.150948981169165,1
Qwen/Qwen3.5-9B,8,5,8,raw,0.22406816988124706,0.6322765041041323,0.21991535217067346,50.78172070062406,77.29593872939061,64.03882971500734,1
Qwen/Qwen3.5-9B,8,5,8,label_residualized,0.23262909022092532,0.6277579698433814,0.2667922632685718,51.11509735975014,74.52652338498044,62.82081037236529,1
Qwen/Qwen3.5-9B,8,5,9,raw,0.1302501758113629,0.4636250611294441,0.21342950666542101,62.37872539393756,77.67659379091293,70.02765959242524,0
Qwen/Qwen3.5-9B,8,5,9,label_residualized,0.18031936619155017,0.5258862122216182,0.2899696952757295,58.27207819697347,73.14385826812725,65.70796823255036,1
Qwen/Qwen3.5-9B,8,6,7,raw,0.013046554926420963,0.13832308887018338,0.08342561320274053,82.0491777686833,85.2145024305284,83.63184009960585,0
Qwen/Qwen3.5-9B,8,6,7,label_residualized,0.04398846252748714,0.29657678494667117,0.004374435468748415,72.74788758936342,89.74936251053067,81.24862504994704,0
Qwen/Qwen3.5-9B,8,6,8,raw,0.0318617737686542,0.23245786428650783,0.09842199382589191,76.55818019496513,84.35169089827366,80.4549355466194,0
Qwen/Qwen3.5-9B,8,6,8,label_residualized,0.03215024672571211,0.18037170378520218,0.1782317085286664,79.60858875817954,79.73322125873806,79.67090500845879,0
Qwen/Qwen3.5-9B,8,6,9,raw,0.019234056473222492,0.1579099382167576,0.11632955066888542,80.9143976725717,83.31968256759576,82.11704012008373,0
Qwen/Qwen3.5-9B,8,6,9,label_residualized,0.03991450566880768,0.28248865465154116,0.0054010490441818056,73.59120829687534,89.69054118025852,81.64087473856694,0
Qwen/Qwen3.5-9B,8,7,8,raw,0.06095041247385971,0.3404172843875003,0.07756866273153842,70.09770067856662,85.55117401879305,77.82443734867984,0
Qwen/Qwen3.5-9B,8,7,8,label_residualized,0.12076932436169462,0.3766514696169103,0.3157092319822322,67.87357942322924,71.59636521757027,69.73497232039975,0
Qwen/Qwen3.5-9B,8,7,9,raw,0.3922765374242956,0.8004023582595826,0.3793535814264707,36.83145806674606,67.70635224492717,52.26890515583662,1
Qwen/Qwen3.5-9B,8,7,9,label_residualized,0.4210076785574517,0.7008999582834162,0.5922453930535962,45.50074755234753,53.68348946734543,49.592118509846486,2
Qwen/Qwen3.5-9B,8,8,9,raw,0.12389885935184476,0.48695112360888837,0.10332628861877625,60.859616008265895,84.06925455910475,72.46443528368532,0
Qwen/Qwen3.5-9B,8,8,9,label_residualized,0.15492384823230979,0.5562026372635495,0.022052726944575645,56.20641054226751,88.7363693831489,72.4713899627082,1
Qwen/Qwen3.5-9B,16,1,2,raw,0.1751115433270765,0.5851260144946702,0.08860380249027748,54.18810714378147,84.91671003930618,69.55240859154382,1
Qwen/Qwen3.5-9B,16,1,2,label_residualized,0.06973672557487572,0.37180667990380345,0.0351175729323948,68.17291686459563,87.98749748851768,78.08020717655666,0
Qwen/Qwen3.5-9B,16,1,3,raw,0.2108780733209853,0.6183310398193973,0.19855193738121385,51.80563967086037,78.54770696330309,65.17667331708174,1
Qwen/Qwen3.5-9B,16,1,3,label_residualized,0.12484176847995665,0.4265031149691615,0.260343292368971,64.75415716284122,74.90956713193108,69.83186214738615,0
Qwen/Qwen3.5-9B,16,1,4,raw,0.15286964336967213,0.5528742469454997,0.00832789311836275,56.4355773466212,89.52284135651223,72.97920935156671,1
Qwen/Qwen3.5-9B,16,1,4,label_residualized,0.04398732594771748,0.29645932955484816,0.009301495327360012,72.75493419275827,89.4670558895332,81.11099504114574,0
Qwen/Qwen3.5-9B,16,1,5,raw,0.02444219819278971,0.19223460342933074,0.10922570040950691,78.91677809333919,83.72931747318395,81.32304778326157,0
Qwen/Qwen3.5-9B,16,1,5,label_residualized,0.03640844206625532,0.25600731618290934,0.08530614393661534,75.1667184421862,85.10637043246754,80.13654443732688,0
Qwen/Qwen3.5-9B,16,1,6,raw,0.05745976211508098,0.3377820416777858,0.028684779067451913,70.25819845251819,88.35625775420858,79.30722810336339,0
Qwen/Qwen3.5-9B,16,1,6,label_residualized,0.011130826008520089,0.14861965662396542,0.013185206938641085,81.45305788669202,89.24452139937851,85.34878964303527,0
Qwen/Qwen3.5-9B,16,1,7,raw,0.09722030068180047,0.41173722120385536,0.15783872160825566,65.68598886820206,80.91852990512218,73.30225938666212,0
Qwen/Qwen3.5-9B,16,1,7,label_residualized,0.01770884116771068,0.1806330506738396,0.05281461293698416,79.5933646210929,86.97253700900747,83.28295081505019,0
Qwen/Qwen3.5-9B,16,1,8,raw,0.3233886866529244,0.8009141914988545,0.07289602980673994,36.78250989830507,85.81965728688748,61.30108359259627,1
Qwen/Qwen3.5-9B,16,1,8,label_residualized,0.31515230358408824,0.7850542366670714,0.11829815154624515,38.27430523143615,83.20610576621816,60.74020549882715,1
Qwen/Qwen3.5-9B,16,1,9,raw,0.03893877766445608,0.26323549181895534,0.09265328475421071,74.7378682396982,84.68373287700817,79.71080055835318,0
Qwen/Qwen3.5-9B,16,1,9,label_residualized,0.007228528601646269,0.10495544899541658,0.058663540035213076,83.97540020688729,86.63689588993657,85.30614804841193,0
Qwen/Qwen3.5-9B,16,2,3,raw,0.3863897360200605,0.8385651556356625,0.2637952838734197,33.0110876752525,74.70461934110028,53.85785350817639,1
Qwen/Qwen3.5-9B,16,2,3,label_residualized,0.25698733742209157,0.6961601212505831,0.17127685314880262,45.880263882652244,80.13793371004343,63.009098796347836,1
Qwen/Qwen3.5-9B,16,2,4,raw,0.2806577658551797,0.749154462000642,0.009117224077986768,41.48281222599865,89.47761430217399,65.48021326408632,1
Qwen/Qwen3.5-9B,16,2,4,label_residualized,0.10945363798699048,0.46747347722936794,0.019386182219936127,62.129580935306514,88.88918399195184,75.50938246362918,0
Qwen/Qwen3.5-9B,16,2,5,raw,0.08712661671692212,0.39551111916533166,0.13350725841852595,66.70214493489158,82.32768926899928,74.51491710194543,0
Qwen/Qwen3.5-9B,16,2,5,label_residualized,0.09188256995357316,0.42673798082984604,0.04074108030492418,64.73927838606807,87.6650618060907,76.20217009607939,0
Qwen/Qwen3.5-9B,16,2,6,raw,0.11280631250421959,0.4614231427578703,0.11270008134819272,62.521021507020954,83.5290130338287,73.02501727042483,0
Qwen/Qwen3.5-9B,16,2,6,label_residualized,0.021696224850653777,0.20144034442787176,0.053049385840817684,78.37880090017141,86.9590666285733,82.66893376437235,0
Qwen/Qwen3.5-9B,16,2,7,raw,0.07861903945032139,0.39653256976579565,3.946792973190836e-06,66.63840915378871,89.99977386542002,78.31909150960436,0
Qwen/Qwen3.5-9B,16,2,7,label_residualized,0.0666767991942778,0.347605223909533,0.11191160216599082,69.6590903168129,83.57447718484481,76.61678375082886,0
Qwen/Qwen3.5-9B,16,2,8,raw,0.02381581340245404,0.21761418899716947,0.016603961937209043,77.43105862707728,89.04861933978512,83.2398389834312,0
Qwen/Qwen3.5-9B,16,2,8,label_residualized,0.012268708667797286,0.14876271121018125,0.04906193115839192,81.44476932433967,87.18782945614412,84.3162993902419,0
Qwen/Qwen3.5-9B,16,2,9,raw,0.0770493209728616,0.3924671646214371,0.008256309086571318,66.89189905074825,89.52694296042868,78.20942100558847,0
Qwen/Qwen3.5-9B,16,2,9,label_residualized,0.03304178736373165,0.25415361679264425,0.038594219757381316,75.27656123165937,87.78816476920807,81.53236300043372,0
