model_id,layer,type_a,type_b,space,overlap,sigma_1,sigma_2,angle_1_deg,angle_2_deg,mean_angle_deg,shared_dimension_sigma_ge_0_5
Qwen/Qwen3.5-4B,0,2,8,label_residualized,0.33028437536919614,0.8034610520967629,0.12255239084552841,36.53810878162741,82.96056869280909,59.74933873721825,1
Qwen/Qwen3.5-4B,0,2,9,raw,0.3553639938829816,0.8035054217974734,0.255160782464758,36.53383853187354,75.21688752717998,55.87536302952676,1
Qwen/Qwen3.5-4B,0,2,9,label_residualized,0.3554327430809984,0.7922376720492659,0.28848736046481605,37.604880103956425,73.23258184615165,55.41873097505403,1
Qwen/Qwen3.5-4B,0,3,4,raw,0.7330233520773062,0.8988838228938163,0.8112056318187212,25.988263597116934,35.78610729782453,30.88718544747073,2
Qwen/Qwen3.5-4B,0,3,4,label_residualized,0.7776705734033493,0.9119515540156315,0.8506970729555693,24.223549508866757,31.712431994889712,27.967990751878233,2
Qwen/Qwen3.5-4B,0,3,5,raw,0.19702905108465898,0.5571918547395626,0.2891285858942421,56.13818261471307,73.19420707194229,64.66619484332767,1
Qwen/Qwen3.5-4B,0,3,5,label_residualized,0.15952162072347656,0.5364499583067885,0.17681822213674123,57.557702456011434,79.81551520358644,68.68660882979894,1
Qwen/Qwen3.5-4B,0,3,6,raw,0.06334960085200789,0.3513084397360389,0.057285092949611975,69.43263396920817,86.71600815747135,78.07432106333977,0
Qwen/Qwen3.5-4B,0,3,6,label_residualized,0.07279774720530963,0.36933490616208414,0.09584999478802161,68.32539492330086,84.49975581171533,76.4125753675081,0
Qwen/Qwen3.5-4B,0,3,7,raw,0.2819840581829423,0.7396559514854858,0.12991223883062453,42.297883840473595,82.53547903453855,62.41668143750607,1
Qwen/Qwen3.5-4B,0,3,7,label_residualized,0.28545326723299136,0.7460552529073827,0.11961644567234019,41.75018260041529,83.13003290569628,62.440107753055784,1
Qwen/Qwen3.5-4B,0,3,8,raw,0.24713721658365284,0.6531190074389076,0.26021144342499963,49.22282345110466,74.91739118462584,62.07010731786525,1
Qwen/Qwen3.5-4B,0,3,8,label_residualized,0.25340624941196815,0.6700167784859589,0.24060344006525308,47.931640212840804,76.07784139065423,62.004740801747516,1
